ID	Names	InChIKey
77772	3-({(1R,2S,4aS,7S,8aR)-4,7-dimethyl-1-[(1E)-prop-1-en-1-yl]-1,2,4a,5,6,7,8,8a-octahydronaphthalen-2-yl}carbonyl)-4-hydroxy-5-(4-hydroxyphenyl)pyridin-2(1H)-one|ilicicolin H	WFMHVJVJBFMRLY-ZSVXKJMUSA-N
77786	(2S)-1-(hexadecyloxy)-3-hydroxypropan-2-aminium|1-O-hexadecyl-2-amino-sn-glycerol|1-hexadecyl-2-amino-2-deoxy-sn-glycerol(1+)	BAJLFGHOMLHSCH-IBGZPJMESA-N
77787	1-O-hexadecyl-2-desoxy-2-amino-sn-glycero-3-phosphate	NUFRVARDGMBEFJ-LJQANCHMSA-N
77791	2-(3,4-dihydroxyphenyl)-7-(beta-D-glucopyranosyloxy)-4-oxo-4H-chromen-5-olate|luteolin 7-O-beta-D-glucoside	PEFNSGRTCBGNAN-QNDFHXLGSA-N
77798	2,4,6-triamino-1,3,5-triazin-1-ium|melamine	JDSHMPZPIAZGSV-UHFFFAOYSA-N
77800	2'-hydroxydaidzein|3-(2,4-dihydroxyphenyl)-4-oxo-4H-chromen-7-olate	ZCTNPCRBEWXCGP-UHFFFAOYSA-N
77802	2'-O-phosphonatouridine|uridine 2'-phosphate	HQIDPEYTETUCNF-XVFCMESISA-N
77803	2-amino-3-carboxymuconate 6-semialdehyde|2-azaniumyl-3-(3-oxoprop-1-enyl)but-2-enedioate	KACPVQQHDVBVFC-UHFFFAOYSA-N
77804	7-(beta-D-glucopyranosyloxy)-3-(4-methoxyphenyl)-4-oxo-4H-chromen-5-olate|biochanin A 7-O-beta-D-glucoside	LFEUICHQZGNOHD-RECXWPGBSA-N
77805	2-({(3S,7S,11S)-7,11-bis[(2,3-dihydroxybenzoyl)amino]-2,6,10-trioxo-1,5,9-trioxacyclododecan-3-yl}carbamoyl)-6-hydroxyphenolate|enterobactin	SERBHKJMVBATSJ-BZSNNMDCSA-N
77810	2-(hexadecenoyl)-sn-glycero-3-phosphate(2-)|2-hexadecenoyl-sn-glycero-3-phosphate	
77811	1-acyl-2-hexadecenoyl-sn-glycero-3-phosphate|1-acyl-2-hexadecenoyl-sn-phosphatidate(2-)	
77812	9-ketononanoate|9-oxononanoate	WLGDDELKYAWBBL-UHFFFAOYSA-N
77824	2-(3,4-dihydroxyphenyl)-3-{[2-O-beta-(beta-D-glucopyranuronosyl)-beta-D-glucopyranosyl]oxy}chromenium-5,7-diolate|cyanidin 3-O-(2-O-beta-D-glucuronosyl)-beta-D-glucoside	LNHFCZCHXVLNTO-ZJNQYPEASA-N
77825	7-{[2-O-(beta-D-glucopyranuronosyl)-beta-D-glucopyranuronosyl]oxy}-2-[4-(beta-D-glucopyranuronosyloxy)-3-hydroxyphenyl]-4-oxo-4H-chromen-5-olate|luteolin 7-O-[(beta-D-glucuronosyl)-(1->2)-(beta-D-glucuronide)] 4'-O-beta-D-glucuronide	AEYXZGCDWDUIKX-OFFAAIFBSA-N
77826	(2S)-1-[(2S,3S)-3-carboxylato-3-{[(3S)-3-carboxylato-3-hydroxypropyl]azaniumyl}-2-hydroxypropyl]azetidinium-2-carboxylate|mugineate	GJRGEVKCJPPZIT-JBDRJPRFSA-N
77827	2-arylethylamine	
77828	5'-O-{[(hydroxyphosphinato)oxy]phosphinato}-3'-O-[(phosphonatooxy)phosphinato]guanosine|guanosine 3',5'-bis(diphosphate)	BUFLLCUFNHESEH-UUOKFMHZSA-N
77830	(2S,8R,14Z,17Z,20Z,23Z)-2-azaniumyl-8-(hydroxymethyl)-5-oxido-10-oxo-4,6,9-trioxa-5-phosphanonacosa-14,17,20,23-tetraen-1-oate 5-oxide|2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phospho-L-serine|2-(5Z,8Z,11Z,14Z)-icosatetraenoyl-sn-glycero-3-phospho-L-serine(1-)|LPS 0:0/20:4(omega-6)(1-)	ITIDLBCKKSNAPK-RPWUZVMVSA-N
77831	(2R)-3-(hexadecanoyloxy)-2-(propionyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate|(2R)-3-(palmitoyloxy)-2-(propionyloxy)propyl 2-(trimethylammonio)ethyl phosphate|1-hexadecanoyl-2-propanoyl-sn-glycero-3-phosphocholine|1-hexadecanoyl-2-propionyl-sn-glycero-3-phosphocholine|1-palmitoyl-2-propanoyl-sn-glycero-3-phosphocholine|PC(16:0/3:0)	NYXYISVRSYAJDW-RUZDIDTESA-O
77832	(2R)-2-(butyryloxy)-3-(hexadecanoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate|(2R)-2-(butyryloxy)-3-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate|1-hexadecanoyl-2-butanoyl-sn-glycero-3-phosphocholine|1-hexadecanoyl-2-butyryl-sn-glycero-3-phosphocholine|1-palmitoyl-2-butyryl-sn-glycero-3-phosphocholine	FFLOXQLYEUNLJS-AREMUKBSSA-O
77833	(2R)-3-(hexadecanoyloxy)-2-(pentanoyloxy)propyl 2-(trimethylazaniumyl)ethyl phosphate|(2R)-3-(palmitoyloxy)-2-(pentanoyloxy)propyl 2-(trimethylammonio)ethyl phosphate|1-hexadecanoyl-2-pentanoyl-sn-glycero-3-phosphocholine|PC(16:0/5:0)	GJOJUVBYCFSGJT-HHHXNRCGSA-O
77838	3,5-bis(beta-D-glucopyranosyloxy)-2-(3,4,5-trihydroxyphenyl)chromenium-7-olate|delphinidin 3,5-bis-O-beta-D-glucoside	ZQMDJECDLYTUCE-LCENJUANSA-N
77840	3,8'-biflaviolin|4,6',8'-trihydroxy-1',4',5,8-tetraoxo-1',4',5,8-tetrahydro-1,2'-binaphthalene-2,3',7-triolate	UEWJKOKABVWMPK-UHFFFAOYSA-N
77842	3,6-dihydroxy-5-oxocyclohepta-1,3,6-triene-1-carboxylate|stipitatate	ANEBWDNUQVPSJT-UHFFFAOYSA-N
77843	3'-O-phosphonatothymidine|thymidine 3'-monophosphate	XXYIANZGUOSQHY-XLPZGREQSA-N
77844	3,5-bis(beta-D-glucopyranosyloxy)-2-[3-(beta-D-glucopyranosyloxy)-4,5-dihydroxyphenyl]chromenium-7-olate|delphinidin 3,3',5-tri-O-beta-D-glucoside	OQYCKIARDXLXJG-KCRRSQHJSA-N
77846	2-iminoacetate|iminioacetate	TVMUHOAONWHJBV-UHFFFAOYSA-N
77848	(2S)-2-azaniumyl-3-(4-hydroxy-3-oxidopyridinium-1-yl)propanoate|3-(3,4-dihydroxypyridin-1-yl)-L-alanine	WZNJWVWKTVETCG-YFKPBYRVSA-N
77851	(2S)-2-amino-3-oxo-4-(phosphooxy)butanoate|(2S)-2-azaniumyl-3-oxo-4-(phosphonatooxy)butanoate	LMKSRFWSQAKTOE-VKHMYHEASA-N
77857	2-(3,4-dihydroxyphenyl)-3-(beta-D-glucopyranosyloxy)chromenium-5,7-diolate|cyanidin 3-O-beta-D-glucoside	KBENCCXELYTLKU-GQUPQBGVSA-N
77858	2-oxo-2H-chromen-4-olate|4-hydroxycoumarin|4-oxidocoumarin(1-)	VXIXUWQIVKSKSA-UHFFFAOYSA-N
77859	(2Z,4E)-2-aminomuconate|(2Z,4E)-2-ammoniohexa-2,4-dienedioate|(2Z,4E)-2-azaniumylhexa-2,4-dienedioate	ZRHONLCTYUYMIQ-UHFFFAOYSA-N
77860	(2S)-2-ammonio-3-cyanopropanoate|(2S)-2-azaniumyl-3-cyanopropanoate|3-cyano-L-alanine	BXRLWGXPSRYJDZ-VKHMYHEASA-N
77862	2-(3,4-dihydroxyphenyl)-3,5,8-trihydroxy-4-oxo-4H-chromen-7-olate|3,3',4',5,7,8-hexahydroxyflavone	YRRAGUMVDQQZIY-UHFFFAOYSA-N
77869	(2E,4E)-hexa-2,4-dienoate|(E,E)-2,4-hexadienoate|(E,E)-sorbate|trans,trans-2,4-hexadienoate|trans,trans-sorbate	WSWCOQWTEOXDQX-UHFFFAOYSA-N
77870	precorrin-3B	VYKFQILIUJDAQZ-TWHJZXCLSA-N
77871	precorrin-5	NQPNWPCKQVHIGO-NTVQSSJASA-N
77872	precorrin-6A	BMAUNSXMRPOVRE-JNAYEHBVSA-N
77873	hydrogenobyrinate	QVQLOGXRGWCBDY-JYAWYCFVSA-N
77874	hydrogenobyrinate a,c-diamide	MPJKKSGDKGUHBN-FHQZULSYSA-N
77875	iminosuccinate	ABZHGLSYGDUSDL-UHFFFAOYSA-N
77876	3-(4-methoxyphenyl)-5-oxido-4-oxo-4H-chromen-7-yl 6-O-(carboxylatoacetyl)-beta-D-glucopyranoside|biochanin A 7-O-beta-D-glucoside 6''-O-malonate	VRCBYTZZZFFKEN-RBZNUJCTSA-N
77877	3,3'-biflaviolin|6',8,8'-trihydroxy-1,1',4,4'-tetraoxo-1,1',4,4'-tetrahydro-2,2'-binaphthalene-3,3',6-triolate	GKKGQYJGUWPSMF-UHFFFAOYSA-N
77885	(2R)-(4-hydroxyphenyl)[(3S)-3-{[(2Z)-2-(4-hydroxyphenyl)-2-(oxidoimino)acetyl]amino}-2-oxoazetidin-1-yl]acetate|nocardicin E	NMMOYDKOFASOBV-GOEBONIOSA-N
77886	5-hydroxy-2-(2-hydroxy-4-methyl-6-oxidobenzoyl)-3-methoxybenzoate|demethylsulochrin	XMNMFMYKFRXRFH-UHFFFAOYSA-N
77887	5,7-dioxido-2-(3,4,5-trihydroxyphenyl)chromenium-3-yl 6-O-(carboxylatoacetyl)-beta-D-glucopyranoside|delphinidin 3-O-(6''-O-malonyl)-beta-D-glucoside	UQXQUDMFYWXFDR-XQKZCQIMSA-N
77888	N-acyl (9Z,12Z)-octadecadienoate Ceramide|N-acyl (9Z,12Z)-octadecadienoate octadecasphin-4E-enine|N-acyl linoleate sphingosine	
77889	N-acyl (9R)-hydroperoxy-(10E,12Z)-octadecadienoate octadecasphing-4E-enine|N-acyl 9R-hydroperoxy(10E,12Z)-octadecadienoate ceramide	
77890	(2R)-2-[(5-oxopentanoyl)oxy]-3-(palmitoyloxy)propyl 2-(trimethylammonio)ethyl phosphate|(2R)-3-(hexadecanoyloxy)-2-[(5-oxopentanoyl)oxy]propyl 2-(trimethylazaniumyl)ethyl phosphate|1-Palmitoyl-2-(5-oxovaleroyl)-sn-glycero-3-phosphorylcholine|1-hexadecanoyl-2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine|1-hexadecanoyl-2-(5-oxopentanoyl)-sn-glycero-3-phosphocholine zwitterion|1-hexadecanoyl-2-(5-oxovaleroyl)-sn-glycero-3-phosphocholine|PC(16:0/5:0(CHO))|POVPC	RKIDALSACBQVTN-HHHXNRCGSA-O
77891	N-acyl 9R,10R-epoxy-13R-hydroxy-(11E)-octadecenoate Ceramide|N-acyl 9R,10R-epoxy-13R-hydroxy-(11E)-octadecenoate sphingosine|N-acyl-(9R,10R)-epoxy-(13R)-hydroxy-(11E)-octadecenoate (4E)-octadecasphin-4-enine	
77893	3-(4-oxo-4,5-dihydro-1H-imidazol-3-ium-5-id-5-yl)propanoate|4-imidazolone-5-propanoate	OWVUGOIAIJBQNX-UHFFFAOYSA-N
77894	ethylideneazinic acid|ethylnitronate|ethylnitronate ylide	MCSAJNNLRCFZED-UHFFFAOYSA-N
77895	(9R)-hydroxy(10E,12Z)-octadecadienoate(1-)|(9R,10E,12Z)-9-hydroxyoctadeca-10,12-dienoate|9(R)-hydroxy-(10E,12Z)-octadecadienoate	NPDSHTNEKLQQIJ-KRWDZBQOSA-N
77896	2'-deoxy-8-oxo-5'-O-({[(phosphonatooxy)phosphinato]oxy}phosphinato)-7,8-dihydroguanosine|2'-deoxy-8-oxo-7,8-dihydroguanosine 5'-triphosphate|8-oxo-7,8-dihydro-2'-dGTP(4-)|8-oxo-dGTP|8-oxodeoxyguanosine triphosphate(4-)	BUZOGVVQWCXXDP-VPENINKCSA-N
77897	2'-deoxy-2-oxo-5'-O-({[(phosphonatooxy)phosphinato]oxy}phosphinato)-3-hydroadenosine|2'-deoxyisoguanosine triphosphate(4-)|2-HO-dATP(4-)|2-oxo-dATP	UOACBPRDWRDEHJ-KVQBGUIXSA-N
77899	(1'S)-averantin|4,5,7-trihydroxy-6-[(1S)-1-hydroxyhexyl]-9,10-dioxo-9,10-dihydroanthracen-2-olate	WGPOPPKSQRZUTP-LBPRGKRZSA-N
77900	(1'S,5'S)-5'-hydroxyaverantin|6-[(1S,5S)-1,5-dihydroxyhexyl]-4,5,7-trihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-olate	GGNDESPZSKTNHV-UFBFGSQYSA-N
77901	an anthocyanidin 3-O-[2-O-(4-coumaroyl)-alpha-L-rhamnosyl-(1->6)-beta-D-glucoside] 5-O-beta-D-glucoside	
77904	6-hexanoyl-4,5,7-trihydroxy-10-oxo-9,10-dihydroanthracen-2-olate|noranthrone	CSMKNNHUUCATSR-UHFFFAOYSA-N
77906	(1S,4aS,11aR,12aS)-3-carbamoyl-10-(dimethylamino)-1-(dimethylazaniumyl)-4a,5,7-trihydroxy-4,6-dioxo-1,4,4a,6,11,11a,12,12a-octahydrotetracen-2-olate|minocycline	IGKWNHPJTIEYSS-CGKGJPIHSA-N
77907	(2S,3S)-2,4,6-trihydroxy-5,10-dioxo-3-(3-oxobutyl)-2,3,5,10-tetrahydroanthra[2,3-b]furan-8-olate|1'-hydroxyversicolorone	JGXCLZAVTLWCBF-LXGOIASLSA-N
77913	(5Z,7E,9R,11Z,14Z)-9-hydroperoxyicosa-5,7,11,14-tetraenoate|(9R)-hydroperoxy-(5Z,7E,11Z,14Z)-icosatetraenoate|9R-hydroperoxy(5Z,7E,11Z,14Z)-eicosatetraenoate	LIYCOTUUWOESJK-LJQANCHMSA-N
77919	4-{(2S,3S)-3-[(1R,2Z,5Z,8Z)-1-hydroxytetradeca-2,5,8-trien-1-yl]oxiran-2-yl}butanoate|7R-hydroxy-5S,6S-epoxy-(8Z,11Z,14Z)-eicosatrienoate	RBULXUYPQCFJSA-CMKODMSKSA-N
77927	2-nonanone|Methyl heptyl ketone|Methyl n-heptyl ketone|NONANONE-2|NSC 14760|beta-Nonanone|beta-nonanone|heptyl methyl ketone|n-C7H15COCH3|nonan-2-one	VKCYHJWLYTUGCC-UHFFFAOYSA-N
77931	2-(3,4-dihydroxyphenyl)-3-({6-O-[(2E)-3-(4-hydroxyphenyl)prop-2-enoyl]-beta-D-glucopyranosyl-(1->6)-[beta-D-xylopyranosyl-(1->2)]-beta-D-galactopyranosyl}oxy)chromenium-5,7-diolate|cyanidin 3-O-[6-O-(6-O-4-hydroxycinnamoyl-beta-D-glucosyl)-2-O-beta-D-xylosyl-beta-D-galactoside]	HCKMZFYNAMMKCR-AHMSEWCKSA-N
77932	(1S,4aS,11S,11aS,12aS)-3-carbamoyl-1-(dimethylazaniumyl)-4a,5,7,11-tetrahydroxy-11-methyl-4,6-dioxo-1,4,4a,6,11,11a,12,12a-octahydrotetracen-2-olate|tetracycline	YRKNPFVJGRPARO-XWDZYTQJSA-N
77933	(S)-5'-oxoaverantin|4,5,7-trihydroxy-6-[(1S)-1-hydroxy-5-oxohexyl]-9,10-dioxo-9,10-dihydroanthracen-2-olate	JJDSVOQKAOJVOK-LBPRGKRZSA-N
77935	2-(3,4-dihydroxyphenyl)-3-(beta-D-galactopyranosyloxy)chromenium-5,7-diolate|cyanidin 3-O-beta-D-galactoside	KBENCCXELYTLKU-WVXKDWSHSA-N
77938	2,4,6-trioxohexahydropyrimidin-5-ide|barbiturate	GWEJPUMJAQFCBN-UHFFFAOYSA-N
77939	5-hydroxy-6-methoxy-4-oxo-2-phenyl-4H-chromen-7-olate|oroxylin A	LKOJGSWUMISDOF-UHFFFAOYSA-N
77944	an anthocyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside	
77945	an anthocyanidin 3-O-beta-D-sambubioside	
77946	an anthocyanidin 3-O-sophoroside	
77947	(S)-versiconol|6-[(2S)-1,4-dihydroxybutan-2-yl]-4,5,7-trihydroxy-9,10-dioxo-9,10-dihydroanthracen-2-olate	ZLIRCPWCWHTYNP-SSDOTTSWSA-N
77948	5-hydroxy-2-[(2E)-3-(4-hydroxyphenyl)prop-2-enoyl]phenolate|isoliquiritigenin	DXDRHHKMWQZJHT-UHFFFAOYSA-N
77950	(2S-3S)-2,4,6-trihydroxy-3-(2-hydroxyethyl)-5,10-dioxo-2,3,5,10-tetrahydroanthra[2,3-b]furan-8-olate|(2S-3S)-versiconal hemiacetal	CMMJVRKBQZHKPV-VIIUKITBSA-N
77951	(3aS,12aR)-4,6-dihydroxy-5,10-dioxo-2,3,3a,5,10,12a-hexahydroanthra[2,3-b]furo[3,2-d]furan-8-olate|versicolorin B	BABJNKGTTYCTOO-ULCDLSAGSA-N
77975	(2S,3S)-versiconal hemiacetal acetate|(2S-3S)-3-(2-acetoxyethyl)-2,4,6-trihydroxy-5,10-dioxo-2,3,5,10-tetrahydroanthra[2,3-b]furan-8-olate	DYJNRRXQVSJBAA-LXGOIASLSA-N
77976	(3aS,12aR)-4,6-dihydroxy-5,10-dioxo-3a,5,10,12a-tetrahydroanthra[2,3-b]furo[3,2-d]furan-8-olate|versicolorin A	SJNDYXPJRUTLNW-ULCDLSAGSA-N
77977	5,7-dihydroxy-2-methyl-4H-chromen-4-one|5-hydroxy-2-methyl-4-oxo-4H-chromen-7-olate	NCUJRUDLFCGVOE-UHFFFAOYSA-N
77978	2',4,4',6'-tetrahydroxychalcone 4'-O-beta-D-glucoside|5-(beta-Dglucopyranosyloxy)-3-hydroxy-2-[(2E)-3-(4-hydroxyphenyl)prop-2-enoyl]phenolate	ZYUSTWOCCKABCY-QNDFHXLGSA-N
77979	(1R,2R,4S)-2-ethyl-2,7-dihydroxy-1-(methoxycarbonyl)-6,11-dioxo-4-{[2,3,6-trideoxy-3-(dimethylazaniumyl)-alpha-L-lyxo-hexopyranosyl]oxy}-1,2,3,4,6,11-hexahydrotetracen-5-olate|aclacinomycin T	LJZPVWKMAYDYAS-QKKPTTNWSA-N
77980	(1R,2R,4S)-2-ethyl-2,7-dihydroxy-1-(methoxycarbonyl)-6,11-dioxo-4-{[2,3,6-trideoxy-4-O-{2,6-dideoxy-4-O-[(2R,6S)-6-methyl-5-oxotetrahydro-2H-pyran-2-yl]-alpha-L-lyxo-hexopyranosyl}-3-(dimethylammonio)-alpha-L-lyxo-hexopyranosyl]oxy}-1,2,3,4,6,11-hexahydrotetracen-5-olate|aclacinomycin A	USZYSDMBJDPRIF-SVEJIMAYSA-N
77981	(1S,2R,18R,19R,22S,25R,28R,40S)-22-(2-amino-2-oxoethyl)-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-{[(2R)-4-methyl-2-(methylazaniumyl)pentanoyl]amino}-48-oxido-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylate|vancomycin aglycone	JHIKFOISFAQTJQ-YZANBJIASA-N
77982	(3E)-4-(3-acetyl-4,5-dihydroxy-7-oxido-10-oxo-9,10-dihydroanthracen-2-yl)-3-hydroxybut-3-enoate|tetracenomycin F2	DLTRPMJPASSXOO-UHFFFAOYSA-N
77983	1,5-bis(diphospho)-1D-myo-inositol 2,3,4,6-tetrakisphosphate	HHQOOERQSFJGEP-SLWYWOEDSA-N
77984	2-[4-hydroxy-3-(sulfonatooxy)phenyl]-5-oxido-4-oxo-4H-chromene-3,7-diyl disulfate|quercetin 3,3',7-trissulfate	WWSKELVNYRIPTL-UHFFFAOYSA-N
77985	(1R,2R,4S)-2-ethyl-2,7-dihydroxy-1-(methoxycarbonyl)-6,11-dioxo-4-{[2,3,6-trideoxy-4-O-{2,6-dideoxy-4-O-[(2R,6S)-6-methyl-5-oxo-5,6-dihydro-2H-pyran-2-yl]-alpha-L-lyxo-hexopyranosyl}-3-(dimethylazaniumyl)-alpha-L-lyxo-hexopyranosyl]oxy}-1,2,3,4,6,11-hexahydrotetracen-5-olate|aclacinomycin Y	YUGYNYGOIDJZCR-SLDGADMWSA-N
77987	[4-hydroxy-5-oxido-9,10-dioxo-3-(3-oxopentanoyl)-9,10-dihydroanthracen-2-yl]acetate|aklanonate	OSKHFTHBEFJNCM-UHFFFAOYSA-N
77988	8-hydroxy-6-(2-methoxy-2-oxoethyl)-9,10-dioxo-7-(3-oxopentanoyl)-9,10-dihydroanthracen-1-olate|methyl aklanonate	IDEZUESUWKFILV-UHFFFAOYSA-N
77989	2-(3,4-dihydroxyphenyl)-7-{[2-O-(beta-D-glucopyranuronosyl)-beta-D-glucopyranuronosyl]oxy}-4-oxo-4H-chromen-5-olate|luteolin 7-O-[(beta-D-glucuronosyl)-(1->2)-(beta-D-glucuronide)]	PBBVWJQPAZYQDB-DBFWEQBMSA-N
77990	3,10,12-trihydroxy-1-methyl-8-oxido-6,11-dioxo-6,11-dihydrotetracene-2-carboxylate|tetracenomycin D3	OXCNORDLEQIUCT-UHFFFAOYSA-N
77991	(1R,2R,4S)-2-ethyl-2,7-dihydroxy-1-(methoxycarbonyl)-6,11-dioxo-4-{[2,3,6-trideoxy-4-O-{2,6-dideoxy-4-O-[(2S,5S,6S)-5-hydroxy-6-methyltetrahydro-2H-pyran-2-yl]-alpha-L-lyxo-hexopyranosyl}-3-(dimethylammonio)-alpha-L-lyxo-hexopyranosyl]oxy}-1,2,3,4,6,11-hexahydrotetracen-5-olate|aclacinomycin N	CPUWOKRFRYWIHK-BPPBZOKFSA-N
77992	3-(3-hydroxy-4-methoxyphenyl)-4-oxo-4H-chromen-7-olate|calycosin	ZZAJQOPSWWVMBI-UHFFFAOYSA-N
77994	(1R,2R)-2-ethyl-2,7-dihydroxy-1-(methoxycarbonyl)-4,6,11-trioxo-1,2,3,4,6,11-hexahydrotetracen-5-olate|aklaviketone	MHAXMIHGEZOCTQ-HTAPYJJXSA-N
77996	(9Z)-N-[(2S,3R,4E)-1,3-dihydroxyoctadec-4-en-2-yl]octadec-9-enamide|C18:1 Cer|Cer(d18:1/18:1(9Z))|N-(9Z-octadecenoyl)-ceramide|N-(9Z-octadecenoyl)-sphing-4-enine|N-(oleoyl)-ceramide|N-[(9Z)-octadecenoyl]sphing-4-enine|N-[(9Z)-octadecenoyl]sphingosine|N-oleoylsphing-4-enine	OBFSLMQLPNKVRW-OIDHKYIRSA-N
77997	1-O-alkylglycerol	
78001	N-[(2S,3S,4R)-1,3,4-trihydroxyoctadecan-2-yl]dodecanamide|N-dodecanoyl-(4R)-hydroxysphinganine|N-dodecanoyl-4-R-hydroxyoctadecasphinganine|N-dodecanoyl-4-hydroxysphingosine|N-lauroyl-4-hydroxysphingosine|N-lauroylphytosphingosine	NGPJDSJKORHGMX-LXQNXJGFSA-N
78022	1-octadecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-glycero-3-phosphocholine|1-octadecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine|GPCho(18:0/18:3)|GPCho(18:0/18:3n3)|GPCho(18:0/18:3omega3)|GPCho(36:3)|PC(18:0/18:3(9Z,12Z,15Z))|PC(18:0/18:3)|PC(18:0/18:3n3)|PC(18:0/18:3omega3)|PC(36:3)|Phosphatidylcholine(18:0/18:3)|Phosphatidylcholine(18:0/18:3n3)|Phosphatidylcholine(18:0/18:3omega3)|Phosphatidylcholine(36:3)|SLPC	WZCLAXMADUBPSG-HUESYALOSA-O
78029	9,10-Dihydroxy-7-methoxy-3-methyl-1H-naphtho(2,3-c)pyran-1-one|9,10-dihydroxy-7-methoxy-3-methyl-1H-benzo[g]isochromen-1-one|toralactone	WEHXAEGTVPWKDY-UHFFFAOYSA-N
78033	(5Z,8Z,11Z,14Z)-icosatetraenoate methyl ester|1-O-methyl-(5Z,8Z,11Z,14Z)-eicosatetraenoate|arachidonate methyl ester|arachidonic acid methyl ester|methyl (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate|methyl all-cis-5,8,11,14-eicosatetraenoate	OFIDNKMQBYGNIW-ZKWNWVNESA-N
78034	1-O-methyl (5Z,8Z,10E,12R,14Z)-hydroperoxyiecosatetraenoate|methyl (5Z,8Z,10E,12R,14Z)-12-hydroperoxyicosa-5,8,10,14-tetraenoate|methyl (5Z,8Z,10E,12R,14Z)-hydroperoxyicosatetraenoate	BCEKIAHCCATNGN-MSTIVACSSA-N
78035	1-O-methyl-(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate|methyl (5Z,8Z,10E,12S,14Z)-12-hydroperoxyicosa-5,8,10,14-tetraenoate|methyl (5Z,8Z,10E,12S,14Z)-hydroperoxyicosatetraenoate	BCEKIAHCCATNGN-NTDAYINTSA-N
78040	1-O-methyl-(13S)-hydroperoxy-(9Z,11E)-octadecadienoate|methyl (9Z,11E,13S)-13-hydroperoxyoctadeca-9,11-dienoate|methyl (9Z,11E,13S)-hydroperoxyoctadecadienoate	WWBBEXJQOOTEIL-QGWXGPBYSA-N
78043	(5Z,8Z,11Z)-eicosatrienoate|(5Z,8Z,11Z)-icosa-5,8,11-trienoate|C20:3(omega-9)(1-)	UNSRRHDPHVZAHH-UHFFFAOYSA-N
78044	(2R)-2-acetoxy-3-[(9Z)-octadec-9-enoyloxy]propyl 2-(trimethylazaniumyl)ethyl phosphate|1-(9Z)-octadecenoyl-2-acetyl-sn-glycero-3-phosphocholine|1-(9Z-octadecenoyl)-2-acetyl-sn-glycero-3-phosphocholine|1-O-(9Z)-octadecenoyl-2-O-acetyl-sn-glycero-3-phosphocholine|PC(18:1(9Z)/2:0)|PC(18:1/2:0)	WHHNGIKQIRHPSY-HHHXNRCGSA-O
78045	(2R)-2-acetoxy-3-hydroxypropyl 2-(trimethylazaniumyl)ethyl phosphate|2-acetyl-sn-glycero-3-phosphocholine|LPC(0:0/2:0)|PC(0:0/2:0)	ZHRISDYJXKPXAW-SNVBAGLBSA-O
78046	(12S)-hydroperoxy-(5Z,8Z,10E)-eicosatrienoate|(5Z,8Z,10E,12S)-12-hydroperoxyicosa-5,8,10-trienoate|(5Z,8Z,10E,12S)-hydroperoxyicosatrienoate(1-)	ZLHPNDMOGUYMCS-IBGZPJMESA-N
78047	(12S)-hydroperoxy-(8Z,10E,14Z)-eicosatrienoate|(8Z,10E,12S,14Z)-12-hydroperoxyicosa-8,10,14-trienoate|(8Z,10E,12S,14Z)-hydroperoxyicosatrienoate	CZOASFIZEHMKCK-IBGZPJMESA-N
78048	(14S)-hydroperoxy-(4Z,7Z,10Z,12E,16Z,19Z)-docosahexaenoate|(4Z,7Z,10Z,12E,14S,16Z,19Z)-14-hydroperoxydocosa-4,7,10,12,16,19-hexaenoate|(4Z,7Z,10Z,12E,14S,16Z,19Z)-hydroperoxydocosahexaenoate(1-)	OAGAUECBCOAGOL-NRFANRHFSA-N
78070	(6Z,8E,10R,12Z)-10-hydroperoxyoctadeca-6,8,12-trienoate|(6Z,8E,10R,12Z)-hydroperoxyoctadecatrienoate(1-)|10R-hydroperoxy-(6Z,8E,12Z)-octadecatrienoate	NBHLHVQEXIPLAI-QGZVFWFLSA-N
78078	(5Z,7Z,8Z,10E,14Z,17Z)-12-hydroperoxyeicosapentaenoate|(5Z,8Z,10E,14Z,17Z)-12-hydroperoxyicosa-5,8,10,14,17-pentaenoate|(5Z,8Z,10E,14Z,17Z)-12-hydroperoxyicosapentaenoate	HDMYXONNVAOHFR-UHFFFAOYSA-N
